"","Acinar","Adipocyte","Alpha_cell","Beta_cell","Duct","Endothelium","Hepatocyte","Neuron","Oligodendrocyte","Vasc_endothelium","Amniotic_epithelial_cell","Amniotic_membrane","Aortic_smooth_muscle_cell","Astrocyte","Bronchial_epithelial_cell","CD14+_Monocytes","CD19+_B-cells","CD4+_T-cells","CD56+_NK-cells","CD8+_T-cells","Cardiac_fibroblast","Cardiac_muscle_cell","Chorionic_membrane","Choroid_plexus_epithelial_cell","Eosinophils","Epithelial_cell_of_alveolus_of_lung","Epithelial_cell_of_esophagus","Epithelial_cell_of_prostate","Epithelial_cell_of_proximal_tubule","Fibroblast","Iris_pigment_epithelial_cell","Kidney_epithelial_cell","Left_atrium","Liver","Mammary_epithelial_cell","Muscle","Neutrophils","Non-pigmented_ciliary_epithelial_cell","Omentum","Placental_chorionic_villi","Placental_decidua","Placental_mesenchyme","Placental_trophoblast","Renal_cortical_epithelial_cell","Skeletal_muscle_cell","Umbilical_cord","Bladder","Breast","Cervix","Colon","Esophagus","Head_and_kneck","Kidney","Lung","Testes","Prostate","Rectum","Mesenchyme","Skin","Stomach","Thyroid","Uterus"
"cg00290994",0.0496988161446495,0.0149786007200095,0.765637194479519,0.640184206789939,0.118069945572792,0.0153724258461289,0.0156530644884062,0.315629193586439,0.53766538182897,0.0191313054094633,0.0129196653702127,0.0147358808626929,0.0158300428816604,0.0621489359151421,0.0193386369231822,0.025180343057362,0.0345812073533139,0.0282031504735678,0.0419633442434392,0.04806104926225,0.0173530085525738,0.0144391269202738,0.0189383945604469,0.0165534551067196,0.0234327618192937,0.0169359294024715,0.0271620166304451,0.089453116341733,0.0164325487496717,0.0174404521353465,0.0364160575579181,0.0186370233769891,0.0217606912868347,0.0175265052995472,0.0162821582619668,0.148666945157669,0.0230468102500399,0.152739842974637,0.0213737996597155,0.320906044437194,0.0506980856116541,0.262038153684827,0.491441231741336,0.0153565842582209,0.0286863567220684,0.0234571354438053,0.111601186066683,0.0432360245116374,0.020720976299905,0.0304403148685473,0.0390237956700951,0.0465746944393346,0.0203927845313893,0.0236130901689437,0.263710148384849,0.122089079747002,0.0307655537424178,0.0164186202795556,0.0303706262131125,0.0677922536471249,0.0221099241575393,0.0215816372491441
"cg00260634",0.0391192849628319,0.0152073215631923,0.319632110831909,0.436311595419298,0.0182012360638396,0.0199496906761066,0.0184359767530068,0.159567310421785,0.0364850810015478,0.0232516848520409,0.0156118878283115,0.0142509135995232,0.0112037207293934,0.0118735630811897,0.0197739040318397,0.0209746924643186,0.0355002242626076,0.0320308664797146,0.0417222967914073,0.0571253634543909,0.0144358528733379,0.0183360356743676,0.0160696011205482,0.0194600668630943,0.0240473310166017,0.0163665273155322,0.0377933026892159,0.0240417371220094,0.0246952188088575,0.0187992828029438,0.0325043679363831,0.0126671812707493,0.0140807696492407,0.0293946532238919,0.0400761053608484,0.0206649157087222,0.0231781815880195,0.0177846547205735,0.0296499246305824,0.0522765909624576,0.00979850671699096,0.0579734335370062,0.0877060347889509,0.016435593142197,0.0171825597544661,0.0289602901931736,0.0299975766037896,0.0231801146887919,0.0204253057173285,0.0315160251396539,0.0432544854318055,0.0245258684974185,0.0171684417985819,0.0219985410610443,0.0257460792139881,0.125669040742202,0.0272456378255497,0.013754954632915,0.0180902236144098,0.0626858957094593,0.0206297188655852,0.0200057031014247
"cg00303982",0.0335399065463892,0.0233617313685088,0.620579924513281,0.542714828226796,0.0239991396458649,0.0283261409128756,0.0571368093667635,0.484879803405536,0.269689240791597,0.0274860121577718,0.0155030975178103,0.0138560916891197,0.0211238604574677,0.0454105232891746,0.0234571985843006,0.0789005664185591,0.145733294533537,0.0659003349504612,0.102640374020724,0.121464169814106,0.0222848039271361,0.0238552703962116,0.018672955651909,0.0263563555740741,0.0535337389381022,0.0172159571282265,0.0163688567608848,0.0240711508574768,0.0618311532032908,0.0227263211703343,0.0270127136254313,0.0254414934689569,0.0279573285129549,0.135697260802177,0.0350685885133554,0.0397462990885291,0.0612112954646856,0.0242015322274711,0.075599244082591,0.0203373904889707,0.017258867003371,0.0190667002602734,0.0257250742820366,0.0299533613071085,0.0277929509865938,0.0251509034999102,0.0892789660495353,0.0569225196657054,0.0393390533393317,0.0690858364708385,0.190564258521032,0.0622265984734105,0.0357441569906135,0.0507835713218277,0.0877205602358932,0.0330164300048956,0.078972014424431,0.0360402109939952,0.0619666369868931,0.410145316533114,0.0395376724504232,0.044586107239164
"cg00142150",0.103850580092524,0.0177671598657478,0.32771984645947,0.335970052051546,0.0969521254651978,0.020592110506473,0.017379283036051,0.280054971623746,0.023328147760203,0.0325786572500668,0.0156642165834794,0.0177605360591725,0.0129546717402662,0.0101452807905954,0.0158514950110842,0.0225647186437459,0.0364209140706362,0.0229007234364695,0.0212905560317746,0.0269192552567862,0.0221886567888877,0.0196701834922684,0.0206877673157457,0.0173903374535252,0.0221292807756505,0.0167593894607226,0.0148195665710522,0.0177261598371891,0.0211719275464364,0.0148207481432945,0.0187642582491176,0.11349254333507,0.0296783297833729,0.0234642445898481,0.01890895653187,0.0217554235536491,0.021375928667995,0.0996671176002726,0.0270696913579407,0.0606209929344827,0.00718218777909959,0.034215954201338,0.0535079191791597,0.146176058494702,0.0171807514655987,0.0259643282928171,0.0195196151306809,0.0135188164112027,0.0165859988808557,0.0173588452873179,0.0177379004315943,0.0187845563412085,0.0655860763584503,0.021381554408514,0.0166364352272927,0.0144691487348393,0.0203942719776691,0.0132454807912531,0.012291913302468,0.0143152039876659,0.097987220905486,0.0168688680596467
"cg00447052",0.0490377020817257,0.0408195346609021,0.435811131108456,0.201078137739276,0.0455075537669527,0.0404816013410265,0.0454790999502123,0.305247870412912,0.146628425162086,0.0676593167419202,0.0231793255876548,0.0412650662202116,0.0287574918620554,0.0275604293564756,0.031561215690291,0.068402249324299,0.0822035377773361,0.0757628477489647,0.0889644470453539,0.105540510403385,0.0318975738468689,0.0292873616385486,0.0398695051902751,0.0331555498088083,0.0499812163598879,0.0333783133130855,0.0289039448869498,0.0328016824465437,0.0500351110405059,0.025314867631778,0.0326378790257801,0.0367764020547564,0.0505119744663049,0.0546890952345684,0.024312660086512,0.0378661595566261,0.0493429931368034,0.0356968471690374,0.0651068252789245,0.0504928080585152,0.0307192366101089,0.0619817780883922,0.0689814457206885,0.0301446852253857,0.0337331251151694,0.0484940889766672,0.0441495241856337,0.03539758314685,0.0361527217767212,0.0546535239122149,0.048197570848702,0.04443281199847,0.0299496756977851,0.0424726371567329,0.0354824709794506,0.0340924737530238,0.0724770049116523,0.0292686657874908,0.0394630813372041,0.214376073640725,0.0411510283708852,0.0400130936262607
"cg00414166",0.0486907886706964,0.0557313850131649,0.510001811118351,0.598304130860963,0.0314192731621371,0.0509707301333658,0.0498540015089466,0.939483474578401,0.163261066473312,0.0616567151605693,0.0218081358686417,0.0273133011736862,0.0325690940444555,0.0266583739663347,0.032527180314155,0.0501928830170331,0.0414212670446967,0.134802457359747,0.0472707655030199,0.101592541128956,0.0337033976215526,0.0407650045653947,0.0307456053376307,0.0309950895663876,0.0393524905686059,0.0539975815126036,0.0396433093715056,0.0369384336484717,0.0586258843906177,0.0305811860094494,0.0451588532489924,0.0453888523531514,0.0507413518037604,0.0365352708707134,0.0294866644150633,0.043451758037805,0.0391001872342696,0.0374137907887767,0.0624210495462502,0.0451946229680141,0.0237846812893705,0.0600764349291756,0.0362358255057621,0.0346429944763899,0.0343179208831444,0.0508637977620309,0.0406046388295995,0.0319208081466057,0.0383206639329927,0.0570502057489674,0.0426283752517259,0.049026269089918,0.034253903562039,0.0373490158465816,0.116511844878712,0.0720567987383515,0.0435236015963193,0.027492331375167,0.0429492630810746,0.0264641688997967,0.0450214815873201,0.0592654742523692
"cg00008488",0.0342618804827377,0.0149862710732661,0.294663971180619,0.150682977003682,0.0165224845451189,0.0205471030129926,0.0618005241930366,0.320854262211049,0.242458931585919,0.0148936305463239,0.0110348714924893,0.0133134644687788,0.00996028753774138,0.0329658824686294,0.00983783823108175,0.0346428429366026,0.0722480476965755,0.0325668421583391,0.0448123045660807,0.0617209470963242,0.0195402869881769,0.0141907010011601,0.0582322780542559,0.0158318035768048,0.0303286237289097,0.0481824797500118,0.00992080225288582,0.0114246933843081,0.0258974230111774,0.0104363745520225,0.0181697108881834,0.0155218611071398,0.0312452261158292,0.0581597571803607,0.0100245887989177,0.0201080508615419,0.0328529148261114,0.0364420174031871,0.0362354288281111,0.0288792509472604,0.0146066046993887,0.0299911320250954,0.0146010019915135,0.0126376585895331,0.0142155110599378,0.0174184106293086,0.0203505536425711,0.0141089251487087,0.0157699868579671,0.0162897652828954,0.0291584349505635,0.0201294339522846,0.0119102148364874,0.0427203753277453,0.294075224532345,0.0611977159692511,0.02004487129738,0.0203029489762694,0.0215658131938474,0.0837913351914968,0.0281321788262565,0.023423711693926
"cg00346326",0.0297951617402652,0.0175637498875147,0.0355560374476309,0.689934155853445,0.0386286793824693,0.0250912750813709,0.0112599747154616,0.0343745961114864,0.0294834348213587,0.0188387907191008,0.0107473005029527,0.0209767586959758,0.0122092179933644,0.01934687789517,0.014044634586433,0.0646009864307541,0.0553262495959555,0.0422061023980703,0.0437030185275534,0.0499747055805688,0.0214430730842222,0.0118623738359025,0.123749675254323,0.0192632527205707,0.05829535829871,0.0162876638275833,0.0151985885930769,0.0152529759111706,0.0281127926826916,0.00999104890606466,0.0108502638629753,0.0217319211333657,0.0153604307289614,0.0225230106341187,0.0121946348164857,0.0161765732011067,0.054719644806989,0.0200548333216309,0.0576984114340369,0.0947803200983508,0.00921803147236857,0.156590449685754,0.107312312623863,0.0191927910286901,0.0166542367360882,0.0178231495478591,0.0265298036424674,0.0183164687681616,0.030279917581101,0.0662503441918012,0.0528452763727556,0.0215403778829434,0.0222006345894725,0.0224930699507725,0.024381783936408,0.0223212671930981,0.0431839558212992,0.0133972656569724,0.0207538734111309,0.0251086297063947,0.0224323537550432,0.0211711727395588
"cg00260634",0.0391192849628319,0.0152073215631923,0.319632110831909,0.436311595419298,0.0182012360638396,0.0199496906761066,0.0184359767530068,0.159567310421785,0.0364850810015478,0.0232516848520409,0.0156118878283115,0.0142509135995232,0.0112037207293934,0.0118735630811897,0.0197739040318397,0.0209746924643186,0.0355002242626076,0.0320308664797146,0.0417222967914073,0.0571253634543909,0.0144358528733379,0.0183360356743676,0.0160696011205482,0.0194600668630943,0.0240473310166017,0.0163665273155322,0.0377933026892159,0.0240417371220094,0.0246952188088575,0.0187992828029438,0.0325043679363831,0.0126671812707493,0.0140807696492407,0.0293946532238919,0.0400761053608484,0.0206649157087222,0.0231781815880195,0.0177846547205735,0.0296499246305824,0.0522765909624576,0.00979850671699096,0.0579734335370062,0.0877060347889509,0.016435593142197,0.0171825597544661,0.0289602901931736,0.0299975766037896,0.0231801146887919,0.0204253057173285,0.0315160251396539,0.0432544854318055,0.0245258684974185,0.0171684417985819,0.0219985410610443,0.0257460792139881,0.125669040742202,0.0272456378255497,0.013754954632915,0.0180902236144098,0.0626858957094593,0.0206297188655852,0.0200057031014247
"cg00473416",0.132295351869062,0.0224201089936606,0.651989315472474,0.509167121063661,0.0251886200151716,0.0205393272617375,0.0301472314051718,0.195818564629929,0.0931299493500888,0.0293132623043387,0.0152262110831769,0.0212831294373365,0.0367385680197435,0.0314663049646554,0.0176770913880373,0.0276334748939733,0.0392244926808019,0.031634648874357,0.0313359257188549,0.042111768927709,0.0201765826301446,0.0181751840767308,0.174721728604091,0.0175497608251096,0.023183387996133,0.0199205247435742,0.0164621603348099,0.0174538528102733,0.0196829500636473,0.0192775000237691,0.0182548146717616,0.0179314732817142,0.0219942949985334,0.0551638028317834,0.0170508937461903,0.0244579219337948,0.0259880100726493,0.0219888290051268,0.0261449420757667,0.148169833313338,0.0178705165746928,0.237452209498572,0.301585644749569,0.0179190810424676,0.0163886285689551,0.0269852379308085,0.0230113873482922,0.0231272106027863,0.01819680602254,0.0348414954508725,0.0192261071975804,0.0260128959559312,0.0179647207026817,0.022616307214034,0.0201403959331165,0.0214086279964329,0.0221980665298243,0.0169168686465401,0.0309378709889351,0.062849030621958,0.0220921950154177,0.0215706948599769
"cg00396484",0.0429452695500474,0.0305250663842075,0.415213773085725,0.607190134101547,0.0377860631900183,0.0146812875600884,0.0477037190803469,0.828041612602973,0.101919043673398,0.0457980112642016,0.0192295509070055,0.0497944605781919,0.0555344429394871,0.0233594155609329,0.0345455576016551,0.0377688793946191,0.0520442797090421,0.040881627234604,0.0503256991954739,0.0569070954710163,0.0377221426011943,0.0442673800756143,0.102424012238303,0.0350167122634911,0.0321139287290532,0.0204690557124555,0.0177906566475106,0.019894382915675,0.0225957607689673,0.0326497161105734,0.0214739770850829,0.0244473748690664,0.130581545228133,0.0707957394232778,0.0184138556052541,0.0348108818848064,0.0317968976859017,0.0285020228556628,0.0372437133518499,0.190829796869817,0.0480453500577251,0.178865260445521,0.217329076301148,0.0268710835635511,0.0287056584079495,0.0368643516448506,0.0316829855104971,0.0550115959515737,0.0286315367331977,0.0297972429214263,0.0461973131734886,0.0366006467972922,0.0303334384594657,0.0310792493730089,0.0252283631059018,0.0196695327513463,0.0341421598056907,0.0272435222532009,0.0282939142833872,0.0620811494821693,0.0417974791796331,0.0424424048036237
"cg00414166",0.0486907886706964,0.0557313850131649,0.510001811118351,0.598304130860963,0.0314192731621371,0.0509707301333658,0.0498540015089466,0.939483474578401,0.163261066473312,0.0616567151605693,0.0218081358686417,0.0273133011736862,0.0325690940444555,0.0266583739663347,0.032527180314155,0.0501928830170331,0.0414212670446967,0.134802457359747,0.0472707655030199,0.101592541128956,0.0337033976215526,0.0407650045653947,0.0307456053376307,0.0309950895663876,0.0393524905686059,0.0539975815126036,0.0396433093715056,0.0369384336484717,0.0586258843906177,0.0305811860094494,0.0451588532489924,0.0453888523531514,0.0507413518037604,0.0365352708707134,0.0294866644150633,0.043451758037805,0.0391001872342696,0.0374137907887767,0.0624210495462502,0.0451946229680141,0.0237846812893705,0.0600764349291756,0.0362358255057621,0.0346429944763899,0.0343179208831444,0.0508637977620309,0.0406046388295995,0.0319208081466057,0.0383206639329927,0.0570502057489674,0.0426283752517259,0.049026269089918,0.034253903562039,0.0373490158465816,0.116511844878712,0.0720567987383515,0.0435236015963193,0.027492331375167,0.0429492630810746,0.0264641688997967,0.0450214815873201,0.0592654742523692
"cg00142150",0.103850580092524,0.0177671598657478,0.32771984645947,0.335970052051546,0.0969521254651978,0.020592110506473,0.017379283036051,0.280054971623746,0.023328147760203,0.0325786572500668,0.0156642165834794,0.0177605360591725,0.0129546717402662,0.0101452807905954,0.0158514950110842,0.0225647186437459,0.0364209140706362,0.0229007234364695,0.0212905560317746,0.0269192552567862,0.0221886567888877,0.0196701834922684,0.0206877673157457,0.0173903374535252,0.0221292807756505,0.0167593894607226,0.0148195665710522,0.0177261598371891,0.0211719275464364,0.0148207481432945,0.0187642582491176,0.11349254333507,0.0296783297833729,0.0234642445898481,0.01890895653187,0.0217554235536491,0.021375928667995,0.0996671176002726,0.0270696913579407,0.0606209929344827,0.00718218777909959,0.034215954201338,0.0535079191791597,0.146176058494702,0.0171807514655987,0.0259643282928171,0.0195196151306809,0.0135188164112027,0.0165859988808557,0.0173588452873179,0.0177379004315943,0.0187845563412085,0.0655860763584503,0.021381554408514,0.0166364352272927,0.0144691487348393,0.0203942719776691,0.0132454807912531,0.012291913302468,0.0143152039876659,0.097987220905486,0.0168688680596467
"cg00149473",0.121568442011727,0.0265603431058091,0.324721865254844,0.457318178142264,0.741108666615207,0.0241390299091506,0.0779095212741924,0.0258387841460561,0.0292533776260735,0.0417991208125404,0.0274945910380102,0.0351663814221406,0.0344285124120438,0.0319983465876413,0.0319332350736552,0.028514092124128,0.0271594610530213,0.0241832194683285,0.0288391202076091,0.0303927726598846,0.0286708747637606,0.029433640685924,0.0375518209438243,0.0305030334427469,0.028884816685758,0.0260156531040034,0.0329836019555967,0.0290438002277463,0.0335521613652387,0.0318647073415141,0.0311060609071612,0.031302273242723,0.0300363168747174,0.0545780450991011,0.0264218547257084,0.02436175542879,0.0277639704926319,0.0278939366118789,0.0254559855456878,0.0935484671630823,0.0333234640844818,0.0850595675719452,0.106522463208387,0.0306836213340359,0.0301342817844482,0.0394222100128163,0.0412838219808471,0.032586025196749,0.0329919973838321,0.0384109852303975,0.0492015906470352,0.0268865050756459,0.0289127439534012,0.0304738346312086,0.0326303920556228,0.0452950750378425,0.060461100857926,0.0239668555535335,0.0296252004723857,0.0368410734218745,0.0369417136489115,0.0362921541296293
"cg00290994",0.0496988161446495,0.0149786007200095,0.765637194479519,0.640184206789939,0.118069945572792,0.0153724258461289,0.0156530644884062,0.315629193586439,0.53766538182897,0.0191313054094633,0.0129196653702127,0.0147358808626929,0.0158300428816604,0.0621489359151421,0.0193386369231822,0.025180343057362,0.0345812073533139,0.0282031504735678,0.0419633442434392,0.04806104926225,0.0173530085525738,0.0144391269202738,0.0189383945604469,0.0165534551067196,0.0234327618192937,0.0169359294024715,0.0271620166304451,0.089453116341733,0.0164325487496717,0.0174404521353465,0.0364160575579181,0.0186370233769891,0.0217606912868347,0.0175265052995472,0.0162821582619668,0.148666945157669,0.0230468102500399,0.152739842974637,0.0213737996597155,0.320906044437194,0.0506980856116541,0.262038153684827,0.491441231741336,0.0153565842582209,0.0286863567220684,0.0234571354438053,0.111601186066683,0.0432360245116374,0.020720976299905,0.0304403148685473,0.0390237956700951,0.0465746944393346,0.0203927845313893,0.0236130901689437,0.263710148384849,0.122089079747002,0.0307655537424178,0.0164186202795556,0.0303706262131125,0.0677922536471249,0.0221099241575393,0.0215816372491441
